NO,TYPE,DEFINE1,DEFINE2
21920,AFDF32_45,,
21921,AFDF32_65,,
21922,AFDF37_55,,
21923,AFDF37_65,,
21924,AFDF45_70,,
21925,AFDF49_60,,
21926,AFDF49_70,,
21927,AFDF58_60,,
21928,AFDF59_70,,
21929,MBRDF15_1,,
21930,MBRDF20_1,,
21931,MBRDF30_1,,
21932,MBRDF40_1,,
21933,MBRDF20_1.5,,
21934,MBRDF30_1.5,,
21935,MBRDF40_1.5,,
21936,MBRDF45_1.5,,
21937,MBRDF60_1.5,,
21938,MBRDF18_2,,
21939,MBRDF23_2,,
21940,MBRDF28_2,,
21941,MBRDF30_2,,
21942,MBRDF40_2,,
21943,MBRDF45_2,,
21944,MBRDF48_2,,
21945,MBRDF60_2,,
21946,MBRDF80_2,,
21947,MBRDF28_2.5,,
21948,MBRDF40_2.5,,
21949,MBRDF48_2.5,,
21950,MBRDF50_2.5,,
21951,MBRDF60_2.5,,
21952,MBRDF75_2.5,,
21953,MBRDF80_2.5,,
21954,MBRDF28_3,,
21955,MBRDF38_3,,
21956,MBRDF48_3,,
21957,MBRDF50_3,,
21958,MBRDF58_3,,
21959,MBRDF60_3,,
21960,MBRDF75_3,,
21961,MBRDF80_3,,
21962,MBRDF95_3,,
21963,MBRDF100_3,,
21964,MBRDF50_4,,
21965,MBRDF60_4,,
21966,MBRDF80_4,,
21967,MBRDF100_4,,
21968,MBRDF120_4,,
21969,MBRDF60_5,,
21970,MBRDF80_5,,
21971,MBRDF100_5,,
21972,MBRDF120_5,,
21973,MBRDF140_5,,
21974,MBRDFM15_1,,
21975,MBRDFM20_1,,
21976,MBRDFM30_1,,
21977,MBRDFM40_1,,
21978,MBRDFM20_1.5,,
21979,MBRDFM30_1.5,,
21980,MBRDFM40_1.5,,
21981,MBRDFM45_1.5,,
21982,MBRDFM60_1.5,,
21983,MBRDFM18_2,,
21984,MBRDFM23_2,,
21985,MBRDFM28_2,,
21986,MBRDFM30_2,,
21987,MBRDFM40_2,,
21988,MBRDFM45_2,,
21989,MBRDFM48_2,,
21990,MBRDFM60_2,,
21991,MBRDFM80_2,,
21992,MBRDFM28_2.5,,
21993,MBRDFM40_2.5,,
21994,MBRDFM48_2.5,,
21995,MBRDFM50_2.5,,
21996,MBRDFM60_2.5,,
21997,MBRDFM75_2.5,,
21998,MBRDFM80_2.5,,
21999,MBRDFM28_3,,
22000,MBRDFM38_3,,
22001,MBRDFM48_3,,
22002,MBRDFM50_3,,
22003,MBRDFM58_3,,
22004,MBRDFM60_3,,
22005,MBRDFM75_3,,
22006,MBRDFM80_3,,
22007,MBRDFM95_3,,
22008,MBRDFM100_3,,
22009,MBRDFM50_4,,
22010,MBRDFM60_4,,
22011,MBRDFM80_4,,
22012,MBRDFM100_4,,
22013,MBRDFM120_4,,
22014,MBRDFM60_5,,
22015,MBRDFM80_5,,
22016,MBRDFM100_5,,
22017,MBRDFM120_5,,
22018,MBRDFM140_5,,
22019,MBRDFA15_1,,
22020,MBRDFA20_1,,
22021,MBRDFA30_1,,
22022,MBRDFA40_1,,
22023,MBRDFA20_1.5,,
22024,MBRDFA30_1.5,,
22025,MBRDFA40_1.5,,
22026,MBRDFA45_1.5,,
22027,MBRDFA60_1.5,,
22028,MBRDFA18_2,,
22029,MBRDFA23_2,,
22030,MBRDFA28_2,,
22031,MBRDFA30_2,,
22032,MBRDFA40_2,,
22033,MBRDFA45_2,,
22034,MBRDFA48_2,,
22035,MBRDFA60_2,,
22036,MBRDFA80_2,,
22037,MBRDFA28_2.5,,
22038,MBRDFA40_2.5,,
22039,MBRDFA48_2.5,,
22040,MBRDFA50_2.5,,
22041,MBRDFA60_2.5,,
22042,MBRDFA75_2.5,,
22043,MBRDFA80_2.5,,
22044,MBRDFA28_3,,
22045,MBRDFA38_3,,
22046,MBRDFA48_3,,
22047,MBRDFA50_3,,
22048,MBRDFA58_3,,
22049,MBRDFA60_3,,
22050,MBRDFA75_3,,
22051,MBRDFA80_3,,
22052,MBRDFA95_3,,
22053,MBRDFA100_3,,
22054,MBRDFA50_4,,
22055,MBRDFA60_4,,
22056,MBRDFA80_4,,
22057,MBRDFA100_4,,
22058,MBRDFA120_4,,
22059,MBRDFA60_5,,
22060,MBRDFA80_5,,
22061,MBRDFA100_5,,
22062,MBRDFA120_5,,
22063,MBRDFA140_5,,
22064,MBRD15_1,,
22065,MBRD20_1,,
22066,MBRD30_1,,
22067,MBRD40_1,,
22068,MBRD20_1.5,,
22069,MBRD30_1.5,,
22070,MBRD40_1.5,,
22071,MBRD45_1.5,,
22072,MBRD60_1.5,,
22073,MBRD18_2,,
22074,MBRD23_2,,
22075,MBRD28_2,,
22076,MBRD30_2,,
22077,MBRD40_2,,
22078,MBRD45_2,,
22079,MBRD48_2,,
22080,MBRD60_2,,
22081,MBRD80_2,,
22082,MBRD28_2.5,,
22083,MBRD40_2.5,,
22084,MBRD48_2.5,,
22085,MBRD50_2.5,,
22086,MBRD60_2.5,,
22087,MBRD75_2.5,,
22088,MBRD80_2.5,,
22089,MBRD28_3,,
22090,MBRD38_3,,
22091,MBRD48_3,,
22092,MBRD50_3,,
22093,MBRD58_3,,
22094,MBRD60_3,,
22095,MBRD75_3,,
22096,MBRD80_3,,
22097,MBRD95_3,,
22098,MBRD100_3,,
22099,MBRD50_4,,
22100,MBRD60_4,,
22101,MBRD80_4,,
22102,MBRD100_4,,
22103,MBRD120_4,,
22104,MBRD60_5,,
22105,MBRD80_5,,
22106,MBRD100_5,,
22107,MBRD120_5,,
22108,MBRD140_5,,
22109,MBRDM15_1,,
22110,MBRDM20_1,,
22111,MBRDM30_1,,
22112,MBRDM40_1,,
22113,MBRDM20_1.5,,
22114,MBRDM30_1.5,,
22115,MBRDM40_1.5,,
22116,MBRDM45_1.5,,
22117,MBRDM60_1.5,,
22118,MBRDM18_2,,
22119,MBRDM23_2,,
22120,MBRDM28_2,,
22121,MBRDM30_2,,
22122,MBRDM40_2,,
22123,MBRDM45_2,,
22124,MBRDM48_2,,
22125,MBRDM60_2,,
22126,MBRDM80_2,,
22127,MBRDM28_2.5,,
22128,MBRDM40_2.5,,
22129,MBRDM48_2.5,,
22130,MBRDM50_2.5,,
22131,MBRDM60_2.5,,
22132,MBRDM75_2.5,,
22133,MBRDM80_2.5,,
22134,MBRDM28_3,,
22135,MBRDM38_3,,
22136,MBRDM48_3,,
22137,MBRDM50_3,,
22138,MBRDM58_3,,
22139,MBRDM60_3,,
22140,MBRDM75_3,,
22141,MBRDM80_3,,
22142,MBRDM95_3,,
22143,MBRDM100_3,,
22144,MBRDM50_4,,
22145,MBRDM60_4,,
22146,MBRDM80_4,,
22147,MBRDM100_4,,
22148,MBRDM120_4,,
22149,MBRDM60_5,,
22150,MBRDM80_5,,
22151,MBRDM100_5,,
22152,MBRDM120_5,,
22153,MBRDM140_5,,
22154,MBRDS15_1,,
22155,MBRDS20_1,,
22156,MBRDS30_1,,
22157,MBRDS40_1,,
22158,MBRDS20_1.5,,
22159,MBRDS30_1.5,,
22160,MBRDS40_1.5,,
22161,MBRDS45_1.5,,
22162,MBRDS60_1.5,,
22163,MBRDS18_2,,
22164,MBRDS23_2,,
22165,MBRDS28_2,,
22166,MBRDS30_2,,
22167,MBRDS40_2,,
22168,MBRDS45_2,,
22169,MBRDS48_2,,
22170,MBRDS60_2,,
22171,MBRDS80_2,,
22172,MBRDS28_2.5,,
22173,MBRDS40_2.5,,
22174,MBRDS48_2.5,,
22175,MBRDS50_2.5,,
22176,MBRDS60_2.5,,
22177,MBRDS75_2.5,,
22178,MBRDS80_2.5,,
22179,MBRDS28_3,,
22180,MBRDS38_3,,
22181,MBRDS48_3,,
22182,MBRDS50_3,,
22183,MBRDS58_3,,
22184,MBRDS60_3,,
22185,MBRDS75_3,,
22186,MBRDS80_3,,
22187,MBRDS95_3,,
22188,MBRDS100_3,,
22189,MBRDS50_4,,
22190,MBRDS60_4,,
22191,MBRDS80_4,,
22192,MBRDS100_4,,
22193,MBRDS120_4,,
22194,MBRDS60_5,,
22195,MBRDS80_5,,
22196,MBRDS100_5,,
22197,MBRDS120_5,,
22198,MBRDS140_5,,
22199,MBRDA15_1,,
22200,MBRDA20_1,,
22201,MBRDA30_1,,
22202,MBRDA40_1,,
22203,MBRDA20_1.5,,
22204,MBRDA30_1.5,,
22205,MBRDA40_1.5,,
22206,MBRDA45_1.5,,
22207,MBRDA60_1.5,,
22208,MBRDA18_2,,
22209,MBRDA23_2,,
22210,MBRDA28_2,,
22211,MBRDA30_2,,
22212,MBRDA40_2,,
22213,MBRDA45_2,,
22214,MBRDA48_2,,
22215,MBRDA60_2,,
22216,MBRDA80_2,,
22217,MBRDA28_2.5,,
22218,MBRDA40_2.5,,
22219,MBRDA48_2.5,,
22220,MBRDA50_2.5,,
22221,MBRDA60_2.5,,
22222,MBRDA75_2.5,,
22223,MBRDA80_2.5,,
22224,MBRDA28_3,,
22225,MBRDA38_3,,
22226,MBRDA48_3,,
22227,MBRDA50_3,,
22228,MBRDA58_3,,
22229,MBRDA60_3,,
22230,MBRDA75_3,,
22231,MBRDA80_3,,
22232,MBRDA95_3,,
22233,MBRDA100_3,,
22234,MBRDA50_4,,
22235,MBRDA60_4,,
22236,MBRDA80_4,,
22237,MBRDA100_4,,
22238,MBRDA120_4,,
22239,MBRDA60_5,,
22240,MBRDA80_5,,
22241,MBRDA100_5,,
22242,MBRDA120_5,,
22243,MBRDA140_5,,
22244,MBRF15_1,,
22245,MBRF20_1,,
22246,MBRF30_1,,
22247,MBRF40_1,,
22248,MBRF20_1.5,,
22249,MBRF30_1.5,,
22250,MBRF40_1.5,,
22251,MBRF45_1.5,,
22252,MBRF60_1.5,,
22253,MBRF18_2,,
22254,MBRF23_2,,
22255,MBRF28_2,,
22256,MBRF30_2,,
22257,MBRF40_2,,
22258,MBRF45_2,,
22259,MBRF48_2,,
22260,MBRF60_2,,
22261,MBRF80_2,,
22262,MBRF28_2.5,,
22263,MBRF40_2.5,,
22264,MBRF48_2.5,,
22265,MBRF50_2.5,,
22266,MBRF60_2.5,,
22267,MBRF75_2.5,,
22268,MBRF80_2.5,,
22269,MBRF28_3,,
22270,MBRF38_3,,
22271,MBRF48_3,,
22272,MBRF50_3,,
22273,MBRF58_3,,
22274,MBRF60_3,,
22275,MBRF75_3,,
22276,MBRF80_3,,
22277,MBRF95_3,,
22278,MBRF100_3,,
22279,MBRF50_4,,
22280,MBRF60_4,,
22281,MBRF80_4,,
22282,MBRF100_4,,
22283,MBRF120_4,,
22284,MBRF60_5,,
22285,MBRF80_5,,
22286,MBRF100_5,,
22287,MBRF120_5,,
22288,MBRF140_5,,
22289,MBRFM15_1,,
22290,MBRFM20_1,,
22291,MBRFM30_1,,
22292,MBRFM40_1,,
22293,MBRFM20_1.5,,
22294,MBRFM30_1.5,,
22295,MBRFM40_1.5,,
22296,MBRFM45_1.5,,
22297,MBRFM60_1.5,,
22298,MBRFM18_2,,
22299,MBRFM23_2,,
22300,MBRFM28_2,,
22301,MBRFM30_2,,
22302,MBRFM40_2,,
22303,MBRFM45_2,,
22304,MBRFM48_2,,
22305,MBRFM60_2,,
22306,MBRFM80_2,,
22307,MBRFM28_2.5,,
22308,MBRFM40_2.5,,
22309,MBRFM48_2.5,,
22310,MBRFM50_2.5,,
22311,MBRFM60_2.5,,
22312,MBRFM75_2.5,,
22313,MBRFM80_2.5,,
22314,MBRFM28_3,,
22315,MBRFM38_3,,
22316,MBRFM48_3,,
22317,MBRFM50_3,,
22318,MBRFM58_3,,
22319,MBRFM60_3,,
22320,MBRFM75_3,,
22321,MBRFM80_3,,
22322,MBRFM95_3,,
22323,MBRFM100_3,,
22324,MBRFM50_4,,
22325,MBRFM60_4,,
22326,MBRFM80_4,,
22327,MBRFM100_4,,
22328,MBRFM120_4,,
22329,MBRFM60_5,,
22330,MBRFM80_5,,
22331,MBRFM100_5,,
22332,MBRFM120_5,,
22333,MBRFM140_5,,
22334,MBRFA15_1,,
22335,MBRFA20_1,,
22336,MBRFA30_1,,
22337,MBRFA40_1,,
22338,MBRFA20_1.5,,
22339,MBRFA30_1.5,,
22340,MBRFA40_1.5,,
22341,MBRFA45_1.5,,
22342,MBRFA60_1.5,,
22343,MBRFA18_2,,
22344,MBRFA23_2,,
22345,MBRFA28_2,,
22346,MBRFA30_2,,
22347,MBRFA40_2,,
22348,MBRFA45_2,,
22349,MBRFA48_2,,
22350,MBRFA60_2,,
22351,MBRFA80_2,,
22352,MBRFA28_2.5,,
22353,MBRFA40_2.5,,
22354,MBRFA48_2.5,,
22355,MBRFA50_2.5,,
22356,MBRFA60_2.5,,
22357,MBRFA75_2.5,,
22358,MBRFA80_2.5,,
22359,MBRFA28_3,,
22360,MBRFA38_3,,
22361,MBRFA48_3,,
22362,MBRFA50_3,,
22363,MBRFA58_3,,
22364,MBRFA60_3,,
22365,MBRFA75_3,,
22366,MBRFA80_3,,
22367,MBRFA95_3,,
22368,MBRFA100_3,,
22369,MBRFA50_4,,
22370,MBRFA60_4,,
22371,MBRFA80_4,,
22372,MBRFA100_4,,
22373,MBRFA120_4,,
22374,MBRFA60_5,,
22375,MBRFA80_5,,
22376,MBRFA100_5,,
22377,MBRFA120_5,,
22378,MBRFA140_5,,
22379,MBR15_1,,
22380,MBR20_1,,
22381,MBR30_1,,
22382,MBR40_1,,
22383,MBR20_1.5,,
22384,MBR30_1.5,,
22385,MBR40_1.5,,
22386,MBR45_1.5,,
22387,MBR60_1.5,,
22388,MBR18_2,,
22389,MBR23_2,,
22390,MBR28_2,,
22391,MBR30_2,,
22392,MBR40_2,,
22393,MBR45_2,,
22394,MBR48_2,,
22395,MBR60_2,,
22396,MBR80_2,,
22397,MBR28_2.5,,
22398,MBR40_2.5,,
22399,MBR48_2.5,,
22400,MBR50_2.5,,
22401,MBR60_2.5,,
22402,MBR75_2.5,,
22403,MBR80_2.5,,
22404,MBR28_3,,
22405,MBR38_3,,
22406,MBR48_3,,
22407,MBR50_3,,
22408,MBR58_3,,
22409,MBR60_3,,
22410,MBR75_3,,
22411,MBR80_3,,
22412,MBR95_3,,
22413,MBR100_3,,
22414,MBR50_4,,
22415,MBR60_4,,
22416,MBR80_4,,
22417,MBR100_4,,
22418,MBR120_4,,
22419,MBR60_5,,
22420,MBR80_5,,
22421,MBR100_5,,
22422,MBR120_5,,
22423,MBR140_5,,
22424,MBRM15_1,,
22425,MBRM20_1,,
22426,MBRM30_1,,
22427,MBRM40_1,,
22428,MBRM20_1.5,,
22429,MBRM30_1.5,,
22430,MBRM40_1.5,,
22431,MBRM45_1.5,,
22432,MBRM60_1.5,,
22433,MBRM18_2,,
22434,MBRM23_2,,
22435,MBRM28_2,,
22436,MBRM30_2,,
22437,MBRM40_2,,
22438,MBRM45_2,,
22439,MBRM48_2,,
22440,MBRM60_2,,
22441,MBRM80_2,,
22442,MBRM28_2.5,,
22443,MBRM40_2.5,,
22444,MBRM48_2.5,,
22445,MBRM50_2.5,,
22446,MBRM60_2.5,,
22447,MBRM75_2.5,,
22448,MBRM80_2.5,,
22449,MBRM28_3,,
22450,MBRM38_3,,
22451,MBRM48_3,,
22452,MBRM50_3,,
22453,MBRM58_3,,
22454,MBRM60_3,,
22455,MBRM75_3,,
22456,MBRM80_3,,
22457,MBRM95_3,,
22458,MBRM100_3,,
22459,MBRM50_4,,
22460,MBRM60_4,,
22461,MBRM80_4,,
22462,MBRM100_4,,
22463,MBRM120_4,,
22464,MBRM60_5,,
22465,MBRM80_5,,
22466,MBRM100_5,,
22467,MBRM120_5,,
22468,MBRM140_5,,
22469,MBRS15_1,,
22470,MBRS20_1,,
22471,MBRS30_1,,
22472,MBRS40_1,,
22473,MBRS20_1.5,,
22474,MBRS30_1.5,,
22475,MBRS40_1.5,,
22476,MBRS45_1.5,,
22477,MBRS60_1.5,,
22478,MBRS18_2,,
22479,MBRS23_2,,
22480,MBRS28_2,,
22481,MBRS30_2,,
22482,MBRS40_2,,
22483,MBRS45_2,,
22484,MBRS48_2,,
22485,MBRS60_2,,
22486,MBRS80_2,,
22487,MBRS28_2.5,,
22488,MBRS40_2.5,,
22489,MBRS48_2.5,,
22490,MBRS50_2.5,,
22491,MBRS60_2.5,,
22492,MBRS75_2.5,,
22493,MBRS80_2.5,,
22494,MBRS28_3,,
22495,MBRS38_3,,
22496,MBRS48_3,,
22497,MBRS50_3,,
22498,MBRS58_3,,
22499,MBRS60_3,,
22500,MBRS75_3,,
22501,MBRS80_3,,
22502,MBRS95_3,,
22503,MBRS100_3,,
22504,MBRS50_4,,
22505,MBRS60_4,,
22506,MBRS80_4,,
22507,MBRS100_4,,
22508,MBRS120_4,,
22509,MBRS60_5,,
22510,MBRS80_5,,
22511,MBRS100_5,,
22512,MBRS120_5,,
22513,MBRS140_5,,
22514,MBRA15_1,,
22515,MBRA20_1,,
22516,MBRA30_1,,
22517,MBRA40_1,,
22518,MBRA20_1.5,,
22519,MBRA30_1.5,,
22520,MBRA40_1.5,,
22521,MBRA45_1.5,,
22522,MBRA60_1.5,,
22523,MBRA18_2,,
22524,MBRA23_2,,
22525,MBRA28_2,,
22526,MBRA30_2,,
22527,MBRA40_2,,
22528,MBRA45_2,,
22529,MBRA48_2,,
22530,MBRA60_2,,
22531,MBRA80_2,,
22532,MBRA28_2.5,,
22533,MBRA40_2.5,,
22534,MBRA48_2.5,,
22535,MBRA50_2.5,,
22536,MBRA60_2.5,,
22537,MBRA75_2.5,,
22538,MBRA80_2.5,,
22539,MBRA28_3,,
22540,MBRA38_3,,
22541,MBRA48_3,,
22542,MBRA50_3,,
22543,MBRA58_3,,
22544,MBRA60_3,,
22545,MBRA75_3,,
22546,MBRA80_3,,
22547,MBRA95_3,,
22548,MBRA100_3,,
22549,MBRA50_4,,
22550,MBRA60_4,,
22551,MBRA80_4,,
22552,MBRA100_4,,
22553,MBRA120_4,,
22554,MBRA60_5,,
22555,MBRA80_5,,
22556,MBRA100_5,,
22557,MBRA120_5,,
22558,MBRA140_5,,
22559,MBRDC20_1,,
22560,MBRDC30_1,,
22561,MBRDC40_1,,
22562,MBRDC30_1.5,,
22563,MBRDC40_1.5,,
22564,MBRDC45_1.5,,
22565,MBRDC60_1.5,,
22566,MBRDC23_2,,
22567,MBRDC28_2,,
22568,MBRDC30_2,,
22569,MBRDC40_2,,
22570,MBRDC45_2,,
22571,MBRDC48_2,,
22572,MBRDC60_2,,
22573,MBRDC80_2,,
22574,MBRDC28_2.5,,
22575,MBRDC40_2.5,,
22576,MBRDC48_2.5,,
22577,MBRDC50_2.5,,
22578,MBRDC60_2.5,,
22579,MBRDC75_2.5,,
22580,MBRDC80_2.5,,
22581,MBRDC28_3,,
22582,MBRDC38_3,,
22583,MBRDC48_3,,
22584,MBRDC50_3,,
22585,MBRDC58_3,,
22586,MBRDC60_3,,
22587,MBRDC75_3,,
22588,MBRDC95_3,,
22589,MBRDC100_3,,
22590,MBRDAC20_1,,
22591,MBRDAC30_1,,
22592,MBRDAC40_1,,
22593,MBRDAC30_1.5,,
22594,MBRDAC40_1.5,,
22595,MBRDAC45_1.5,,
22596,MBRDAC60_1.5,,
22597,MBRDAC23_2,,
22598,MBRDAC28_2,,
22599,MBRDAC30_2,,
22600,MBRDAC40_2,,
22601,MBRDAC45_2,,
22602,MBRDAC48_2,,
22603,MBRDAC60_2,,
22604,MBRDAC80_2,,
22605,MBRDAC28_2.5,,
22606,MBRDAC40_2.5,,
22607,MBRDAC48_2.5,,
22608,MBRDAC50_2.5,,
22609,MBRDAC60_2.5,,
22610,MBRDAC75_2.5,,
22611,MBRDAC80_2.5,,
22612,MBRDAC28_3,,
22613,MBRDAC38_3,,
22614,MBRDAC48_3,,
22615,MBRDAC50_3,,
22616,MBRDAC58_3,,
22617,MBRDAC60_3,,
22618,MBRDAC75_3,,
22619,MBRDAC95_3,,
22620,MBRDAC100_3,,
22621,MBRC20_1,,
22622,MBRC30_1,,
22623,MBRC40_1,,
22624,MBRC30_1.5,,
22625,MBRC40_1.5,,
22626,MBRC45_1.5,,
22627,MBRC60_1.5,,
22628,MBRC23_2,,
22629,MBRC28_2,,
22630,MBRC30_2,,
22631,MBRC40_2,,
22632,MBRC45_2,,
22633,MBRC48_2,,
22634,MBRC60_2,,
22635,MBRC80_2,,
22636,MBRC28_2.5,,
22637,MBRC40_2.5,,
22638,MBRC48_2.5,,
22639,MBRC50_2.5,,
22640,MBRC60_2.5,,
22641,MBRC75_2.5,,
22642,MBRC80_2.5,,
22643,MBRC28_3,,
22644,MBRC38_3,,
22645,MBRC48_3,,
22646,MBRC50_3,,
22647,MBRC58_3,,
22648,MBRC60_3,,
22649,MBRC75_3,,
22650,MBRC95_3,,
22651,MBRC100_3,,
22652,MBRAC20_1,,
22653,MBRAC30_1,,
22654,MBRAC40_1,,
22655,MBRAC30_1.5,,
22656,MBRAC40_1.5,,
22657,MBRAC45_1.5,,
22658,MBRAC60_1.5,,
22659,MBRAC23_2,,
22660,MBRAC28_2,,
22661,MBRAC30_2,,
22662,MBRAC40_2,,
22663,MBRAC45_2,,
22664,MBRAC48_2,,
22665,MBRAC60_2,,
22666,MBRAC80_2,,
22667,MBRAC28_2.5,,
22668,MBRAC40_2.5,,
22669,MBRAC48_2.5,,
22670,MBRAC50_2.5,,
22671,MBRAC60_2.5,,
22672,MBRAC75_2.5,,
22673,MBRAC80_2.5,,
22674,MBRAC28_3,,
22675,MBRAC38_3,,
22676,MBRAC48_3,,
22677,MBRAC50_3,,
22678,MBRAC58_3,,
22679,MBRAC60_3,,
22680,MBRAC75_3,,
22681,MBRAC95_3,,
22682,MBRAC100_3,,
22683,HBPG15,,
22684,HBPG18,,
22685,HBPG20,,
22686,HBPG28,,
22687,HBPG30,,
22688,HBPG35,,
22689,HBPG40,,
22690,HBPG45,,
22691,HBPG50,,
22692,HBPG60,,
22693,HBPG80,,
22694,HBPG100,,
22695,HBPM15,,
22696,HBPM18,,
22697,HBPM20,,
22698,HBPM28,,
22699,HBPM30,,
22700,HBPM35,,
22701,HBPM40,,
22702,HBPM45,,
22703,HBPM50,,
22704,HBPM60,,
22705,HBPM80,,
22706,HBPM100,,
22707,HBPA15,,
22708,HBPA18,,
22709,HBPA20,,
22710,HBPA28,,
22711,HBPA30,,
22712,HBPA35,,
22713,HBPA40,,
22714,HBPA45,,
22715,HBPA50,,
22716,HBPA60,,
22717,HBPA80,,
22718,HBPA100,,
22719,HBPS15,,
22720,HBPS18,,
22721,HBPS20,,
22722,HBPS28,,
22723,HBPS30,,
22724,HBPS35,,
22725,HBPS40,,
22726,HBPS45,,
22727,HBPS50,,
22728,HBPS60,,
22729,HBPS80,,
22730,HBPS100,,
22731,HBPUS15,,
22732,HBPUS18,,
22733,HBPUS20,,
22734,HBPUS28,,
22735,HBPUS30,,
22736,HBPUS35,,
22737,HBPUS40,,
22738,HBPUS45,,
22739,HBPUS50,,
22740,HBPUS60,,
22741,HBPUS80,,
22742,HBPUS100,,
22743,HBPCG15,,
22744,HBPCG18,,
22745,HBPCG20,,
22746,HBPCG28,,
22747,HBPCG30,,
22748,HBPCG35,,
22749,HBPCG40,,
22750,HBPCG45,,
22751,HBPCG50,,
22752,HBPCG60,,
22753,HBPCG80,,
22754,HBPCG100,,
22755,HBPCM15,,
22756,HBPCM18,,
22757,HBPCM20,,
22758,HBPCM28,,
22759,HBPCM30,,
22760,HBPCM35,,
22761,HBPCM40,,
22762,HBPCM45,,
22763,HBPCM50,,
22764,HBPCM60,,
22765,HBPCM80,,
22766,HBPCM100,,
22767,HBPCA15,,
22768,HBPCA18,,
22769,HBPCA20,,
22770,HBPCA28,,
22771,HBPCA30,,
22772,HBPCA35,,
22773,HBPCA40,,
22774,HBPCA45,,
22775,HBPCA50,,
22776,HBPCA60,,
22777,HBPCA80,,
22778,HBPCA100,,
22779,HBPCS15,,
22780,HBPCS18,,
22781,HBPCS20,,
22782,HBPCS28,,
22783,HBPCS30,,
22784,HBPCS35,,
22785,HBPCS40,,
22786,HBPCS45,,
22787,HBPCS50,,
22788,HBPCS60,,
22789,HBPCS80,,
22790,HBPCS100,,
22791,HBG15_6,,
22792,HBG20_6,,
22793,HBG20_11,,
22794,HBG25_11,,
22795,HBG30_11,,
22796,HBGM15_6,,
22797,HBGM20_6,,
22798,HBGM20_11,,
22799,HBGM25_11,,
22800,HBGM30_11,,
22801,HBGA15_6,,
22802,HBGA20_6,,
22803,HBGA20_11,,
22804,HBGA25_11,,
22805,HBGA30_11,,
22806,HBGS15_6,,
22807,HBGS20_6,,
22808,HBGS20_11,,
22809,HBGS25_11,,
22810,HBGS30_11,,
22811,HBGP15_6,,
22812,HBGP20_6,,
22813,HBGP20_11,,
22814,HBGP25_11,,
22815,HBGP30_11,,
22816,HBGC15_6,,
22817,HBGC20_6,,
22818,HBGC20_11,,
22819,HBGC25_11,,
22820,HBGC30_11,,
22821,HBGCM15_6,,
22822,HBGCM20_6,,
22823,HBGCM20_11,,
22824,HBGCM25_11,,
22825,HBGCM30_11,,
22826,HBGCA15_6,,
22827,HBGCA20_6,,
22828,HBGCA20_11,,
22829,HBGCA25_11,,
22830,HBGCA30_11,,
22831,HBGCS15_6,,
22832,HBGCS20_6,,
22833,HBGCS20_11,,
22834,HBGCS25_11,,
22835,HBGCS30_11,,
22836,HBG15_16,,
22837,HBG20_16,,
22838,HBG25_16,,
22839,HBG30_16,,
22840,HBG35_16,,
22841,HBG40_16,,
22842,HBG15_21,,
22843,HBG20_21,,
22844,HBG25_21,,
22845,HBG30_21,,
22846,HBG35_21,,
22847,HBG40_21,,
22848,HBG50_21,,
22849,HBG15_27,,
22850,HBG20_27,,
22851,HBG25_27,,
22852,HBG30_27,,
22853,HBG40_27,,
22854,HBG50_27,,
22855,HBG15_32,,
22856,HBG20_32,,
22857,HBG25_32,,
22858,HBG30_32,,
22859,HBG40_32,,
22860,HBG50_32,,
22861,HBGM15_16,,
22862,HBGM20_16,,
22863,HBGM25_16,,
22864,HBGM30_16,,
22865,HBGM35_16,,
22866,HBGM40_16,,
22867,HBGM15_21,,
22868,HBGM20_21,,
22869,HBGM25_21,,
22870,HBGM30_21,,
22871,HBGM35_21,,
22872,HBGM40_21,,
22873,HBGM50_21,,
22874,HBGM15_27,,
22875,HBGM20_27,,
22876,HBGM25_27,,
22877,HBGM30_27,,
22878,HBGM40_27,,
22879,HBGM50_27,,
22880,HBGM15_32,,
22881,HBGM20_32,,
22882,HBGM25_32,,
22883,HBGM30_32,,
22884,HBGM40_32,,
22885,HBGM50_32,,
22886,HBGA15_16,,
22887,HBGA20_16,,
22888,HBGA25_16,,
22889,HBGA30_16,,
22890,HBGA35_16,,
22891,HBGA40_16,,
22892,HBGA15_21,,
22893,HBGA20_21,,
22894,HBGA25_21,,
22895,HBGA30_21,,
22896,HBGA35_21,,
22897,HBGA40_21,,
22898,HBGA50_21,,
22899,HBGA15_27,,
22900,HBGA20_27,,
22901,HBGA25_27,,
22902,HBGA30_27,,
22903,HBGA40_27,,
22904,HBGA50_27,,
22905,HBGA15_32,,
22906,HBGA20_32,,
22907,HBGA25_32,,
22908,HBGA30_32,,
22909,HBGA40_32,,
22910,HBGA50_32,,
22911,HBGS15_16,,
22912,HBGS20_16,,
22913,HBGS25_16,,
22914,HBGS30_16,,
22915,HBGS35_16,,
22916,HBGS40_16,,
22917,HBGS15_21,,
22918,HBGS20_21,,
22919,HBGS25_21,,
22920,HBGS30_21,,
22921,HBGS35_21,,
22922,HBGS40_21,,
22923,HBGS50_21,,
22924,HBGS15_27,,
22925,HBGS20_27,,
22926,HBGS25_27,,
22927,HBGS30_27,,
22928,HBGS40_27,,
22929,HBGS50_27,,
22930,HBGS15_32,,
22931,HBGS20_32,,
22932,HBGS25_32,,
22933,HBGS30_32,,
22934,HBGS40_32,,
